CustomerID,Churn Value,Product Category,Product Value
5630-IXDXV,0,Internet Service,Fiber optic
7361-YPXFS,0,Internet Service,DSL
1084-MNSMJ,0,Internet Service,DSL
0584-BJQGZ,0,Internet Service,DSL
3468-DRVQJ,0,Internet Service,DSL
5405-ZMYXQ,0,Internet Service,Fiber optic
7054-DMVAS,0,Internet Service,DSL
3156-QLHBO,0,Internet Service,No
1304-NECVQ,1,Internet Service,Fiber optic
5178-LMXOP,1,Internet Service,Fiber optic
9650-VBUOG,0,Internet Service,No
7964-YESJC,0,Internet Service,DSL
2229-DPMBI,0,Internet Service,No
6108-OQZDQ,1,Internet Service,Fiber optic
6620-JDYNW,0,Internet Service,DSL
5233-AOZUF,0,Internet Service,Fiber optic
4824-GUCBY,0,Internet Service,Fiber optic
1488-SYSFC,0,Internet Service,No
9668-PUGNU,0,Internet Service,No
0278-YXOOG,1,Internet Service,No
0187-QSXOE,0,Internet Service,Fiber optic
7055-JCGNI,0,Internet Service,Fiber optic
1038-ZAGBI,1,Internet Service,No
5708-EVONK,1,Internet Service,Fiber optic
0617-FHSGK,1,Internet Service,Fiber optic
7878-RTCZG,0,Internet Service,No
5304-EFJLP,0,Internet Service,Fiber optic
1589-AGTLK,1,Internet Service,DSL
0137-UDEUO,1,Internet Service,No
7521-AFHAB,0,Internet Service,DSL
9237-HQITU,1,Internet Service,Fiber optic
0230-UBYPQ,0,Internet Service,DSL
3746-EUBYR,1,Internet Service,Fiber optic
4293-ETKAP,0,Internet Service,DSL
5473-KHBPS,0,Internet Service,Fiber optic
4616-EWBNJ,0,Internet Service,No
8904-OPDCK,0,Internet Service,DSL
8645-KWHJO,0,Internet Service,DSL
1193-RTSLK,1,Internet Service,Fiber optic
6910-HADCM,1,Internet Service,Fiber optic
1794-HBQTJ,1,Internet Service,DSL
8097-OMULG,0,Internet Service,DSL
9447-YPTBX,0,Internet Service,No
9351-HXDMR,0,Internet Service,Fiber optic
3620-EHIMZ,0,Internet Service,No
5356-KZCKT,0,Internet Service,No
8409-WQJUX,0,Internet Service,DSL
3859-CVCET,1,Internet Service,DSL
4290-BSXUX,1,Internet Service,Fiber optic
8109-YUOHE,0,Internet Service,DSL
1832-PEUTS,0,Internet Service,Fiber optic
9227-YBAXE,0,Internet Service,DSL
5651-YLPRD,0,Internet Service,Fiber optic
0684-AOSIH,1,Internet Service,Fiber optic
5624-BQSSA,1,Internet Service,No
0971-QIFJK,0,Internet Service,No
9626-VFRGG,0,Internet Service,Fiber optic
4398-HSCJH,1,Internet Service,DSL
0168-XZKBB,0,Internet Service,Fiber optic
7964-ZRKKG,0,Internet Service,Fiber optic
5216-WASFJ,0,Internet Service,Fiber optic
2519-LBNQL,0,Internet Service,Fiber optic
2929-ERCFZ,1,Internet Service,Fiber optic
7625-XCQRH,1,Internet Service,Fiber optic
2027-CWDNU,0,Internet Service,Fiber optic
2923-ARZLG,0,Internet Service,No
2079-FBMZK,1,Internet Service,Fiber optic
8710-YGLWG,0,Internet Service,DSL
0916-KNFAJ,0,Internet Service,DSL
0516-OOHAR,0,Internet Service,Fiber optic
3209-ZPKFI,0,Internet Service,DSL
5795-KTGUD,0,Internet Service,Fiber optic
3244-CQPHU,0,Internet Service,Fiber optic
6543-CPZMK,1,Internet Service,DSL
8623-ULFNQ,0,Internet Service,DSL
4647-XXZAM,0,Internet Service,DSL
7305-ZWMAJ,0,Internet Service,No
5440-FLBQG,1,Internet Service,Fiber optic
9469-WEJBT,0,Internet Service,Fiber optic
6465-GSRCL,0,Internet Service,Fiber optic
9342-VNIMQ,0,Internet Service,DSL
9412-ARGBX,1,Internet Service,Fiber optic
8095-WANWK,0,Internet Service,DSL
2446-PLQVO,1,Internet Service,Fiber optic
1302-UHBDD,0,Internet Service,Fiber optic
2519-ERQOJ,0,Internet Service,DSL
8784-CGILN,1,Internet Service,Fiber optic
7426-WEIJX,0,Internet Service,Fiber optic
2928-HLDBA,0,Internet Service,No
2359-QWQUL,1,Internet Service,Fiber optic
6906-ANDWJ,1,Internet Service,Fiber optic
8800-JOOCF,0,Internet Service,Fiber optic
9388-ZEYVT,0,Internet Service,DSL
0730-KOAVE,0,Internet Service,Fiber optic
8022-BECSI,0,Internet Service,No
2172-EJXVF,0,Internet Service,Fiber optic
8769-KKTPH,0,Internet Service,Fiber optic
7206-GZCDC,1,Internet Service,Fiber optic
1436-ZMJAN,0,Internet Service,DSL
3090-HAWSU,1,Internet Service,Fiber optic
1697-LYYYX,0,Internet Service,No
3780-YVMFA,0,Internet Service,DSL
0380-ZCSBI,0,Internet Service,No
5020-ZSTTY,1,Internet Service,DSL
7868-BGSZA,0,Internet Service,DSL
2207-NHRJK,1,Internet Service,DSL
4703-MQYKT,0,Internet Service,No
6038-GCYEC,1,Internet Service,DSL
6319-IEJWJ,1,Internet Service,Fiber optic
6211-WHMYA,0,Internet Service,DSL
5478-JJVZK,0,Internet Service,DSL
8961-QDZZJ,0,Internet Service,Fiber optic
8739-WWKDU,1,Internet Service,Fiber optic
7346-MEDWM,0,Internet Service,Fiber optic
5149-QYTTU,0,Internet Service,Fiber optic
3705-PSNGL,1,Internet Service,No
2632-UCGVD,1,Internet Service,Fiber optic
0572-ZJKLT,0,Internet Service,Fiber optic
9065-ZCPQX,0,Internet Service,DSL
8884-MRNSU,0,Internet Service,No
9885-CSMWE,1,Internet Service,Fiber optic
1750-CSKKM,1,Internet Service,DSL
3807-XHCJH,0,Internet Service,No
4210-QFJMF,1,Internet Service,Fiber optic
5811-IWXYM,0,Internet Service,Fiber optic
9947-OTFQU,1,Internet Service,Fiber optic
6686-YPGHK,1,Internet Service,Fiber optic
3845-JHAMY,0,Internet Service,DSL
5153-LXKDT,0,Internet Service,Fiber optic
9867-NNXLC,0,Internet Service,No
2740-JFBOK,0,Internet Service,No
4702-HDRKD,0,Internet Service,DSL
6275-YDUVO,1,Internet Service,Fiber optic
0270-THENM,0,Internet Service,DSL
3729-OWRVL,0,Internet Service,Fiber optic
8818-XYFCQ,1,Internet Service,Fiber optic
9565-AXSMR,0,Internet Service,No
1015-OWJKI,0,Internet Service,No
4763-PGDPO,1,Internet Service,Fiber optic
9659-ZTWSM,0,Internet Service,Fiber optic
9253-QXKBE,1,Internet Service,Fiber optic
8631-NBHFZ,1,Internet Service,DSL
6567-HOOPW,1,Internet Service,Fiber optic
5376-DEQCP,1,Internet Service,Fiber optic
5232-NXPAY,0,Internet Service,DSL
0253-ZTEOB,0,Internet Service,DSL
6923-EFPNL,1,Internet Service,DSL
5914-DVBWJ,1,Internet Service,Fiber optic
3999-QGRJH,1,Internet Service,Fiber optic
1813-JLKWR,0,Internet Service,No
5562-YJQGT,0,Internet Service,No
1389-CXMLU,1,Internet Service,Fiber optic
8679-LZBMD,0,Internet Service,Fiber optic
3987-KQDDU,0,Internet Service,Fiber optic
5248-KWLAR,0,Internet Service,DSL
7654-YWJUF,0,Internet Service,Fiber optic
9845-QOMAD,0,Internet Service,No
1845-CSBRZ,0,Internet Service,Fiber optic
1705-GUHPV,0,Internet Service,No
6619-RPLQZ,0,Internet Service,No
2159-TURXX,0,Internet Service,No
6549-BTYPG,0,Internet Service,DSL
4391-LNRXK,0,Internet Service,Fiber optic
5813-UECBU,1,Internet Service,Fiber optic
7396-VJUZB,0,Internet Service,DSL
2242-MFOTG,0,Internet Service,Fiber optic
4806-HIPDW,1,Internet Service,Fiber optic
9102-OXKFY,0,Internet Service,DSL
9881-VCZEP,0,Internet Service,DSL
5816-QVHRX,0,Internet Service,Fiber optic
9108-EJFJP,0,Internet Service,DSL
8374-UULRV,0,Internet Service,DSL
8495-LJDFO,0,Internet Service,Fiber optic
5271-YNWVR,1,Internet Service,Fiber optic
6286-ZHAOK,0,Internet Service,No
2360-RDGRO,0,Internet Service,Fiber optic
6048-NJXHX,0,Internet Service,No
5650-YLIBA,0,Internet Service,Fiber optic
9763-PDTKK,1,Internet Service,Fiber optic
4475-NVTLU,0,Internet Service,No
7206-PQBBZ,0,Internet Service,Fiber optic
3721-CNEYS,1,Internet Service,Fiber optic
1898-JSNDC,0,Internet Service,DSL
8107-KNCIM,0,Internet Service,Fiber optic
0224-RLWWD,0,Internet Service,DSL
3804-RVTGV,1,Internet Service,Fiber optic
1834-ABKHQ,0,Internet Service,DSL
5208-HFSBT,1,Internet Service,DSL
6847-KJLTS,0,Internet Service,Fiber optic
2639-UGMAZ,0,Internet Service,DSL
5133-POWUA,0,Internet Service,DSL
7698-YFGEZ,0,Internet Service,No
9958-MEKUC,0,Internet Service,Fiber optic
4012-YCFAI,0,Internet Service,DSL
0929-PECLO,0,Internet Service,Fiber optic
2933-XEUJM,0,Internet Service,DSL
4350-ZTLPI,0,Internet Service,Fiber optic
4459-BBGHE,0,Internet Service,DSL
5583-EJXRD,0,Internet Service,DSL
6614-YOLAC,0,Internet Service,DSL
0096-BXERS,0,Internet Service,DSL
5562-BETPV,0,Internet Service,No
1755-RMCXH,0,Internet Service,No
3572-UOLYZ,0,Internet Service,Fiber optic
2038-YSEZE,0,Internet Service,DSL
2398-YPMUR,1,Internet Service,Fiber optic
8540-ZQGEA,0,Internet Service,No
2982-IHMFT,1,Internet Service,Fiber optic
6368-NWMCE,0,Internet Service,DSL
6010-DDPPW,0,Internet Service,No
7607-QKKTJ,0,Internet Service,Fiber optic
6917-IAYHD,0,Internet Service,DSL
6463-MVYRY,0,Internet Service,DSL
4039-PIMHX,0,Internet Service,DSL
2468-SJFLM,0,Internet Service,Fiber optic
3227-WLKLI,0,Internet Service,DSL
7005-CYUIL,0,Internet Service,Fiber optic
9239-GZHZE,0,Internet Service,Fiber optic
4534-WGCIR,0,Internet Service,No
5756-JYOJT,0,Internet Service,DSL
9603-OAIHC,0,Internet Service,Fiber optic
8434-VGEQQ,0,Internet Service,No
6741-QRLUP,0,Internet Service,DSL
2075-PUEPR,0,Internet Service,No
9962-BFPDU,0,Internet Service,No
8337-MSSXB,1,Internet Service,Fiber optic
0674-EYYZV,0,Internet Service,DSL
4195-SMMNX,1,Internet Service,No
7410-YTJIK,1,Internet Service,Fiber optic
5673-FSSMF,1,Internet Service,DSL
0104-PPXDV,0,Internet Service,DSL
0621-CXBKL,0,Internet Service,No
1324-NLTJE,1,Internet Service,DSL
4626-GYCZP,1,Internet Service,Fiber optic
5055-MGMGF,0,Internet Service,Fiber optic
1455-UGQVH,1,Internet Service,Fiber optic
2070-FNEXE,1,Internet Service,Fiber optic
3779-OSWCF,0,Internet Service,DSL
3950-VPYJB,0,Internet Service,DSL
8606-CIQUL,0,Internet Service,Fiber optic
0771-CHWSK,0,Internet Service,DSL
8069-YQQAJ,0,Internet Service,DSL
2931-FSOHN,0,Internet Service,DSL
1468-DEFNC,0,Internet Service,No
4759-PXTAN,0,Internet Service,DSL
0464-WJTKO,0,Internet Service,No
6358-LYNGM,1,Internet Service,Fiber optic
2758-RNWXS,0,Internet Service,Fiber optic
1779-PWPMG,0,Internet Service,Fiber optic
7359-PTSXY,1,Internet Service,DSL
7675-OZCZG,1,Internet Service,DSL
4484-GLZOU,1,Internet Service,Fiber optic
1208-DNHLN,1,Internet Service,DSL
9708-KFDBY,0,Internet Service,No
6305-YLBMM,1,Internet Service,Fiber optic
4831-EOBFE,1,Internet Service,Fiber optic
2511-MORQY,0,Internet Service,DSL
3757-NJYBX,1,Internet Service,Fiber optic
1732-FEKLD,0,Internet Service,Fiber optic
4829-ZLJTK,0,Internet Service,Fiber optic
8909-BOLNL,0,Internet Service,No
6856-RAURS,0,Internet Service,Fiber optic
8404-GFGCZ,0,Internet Service,DSL
5687-DKDTV,1,Internet Service,No
3580-HYCSP,0,Internet Service,Fiber optic
7797-EJMDP,0,Internet Service,DSL
9624-EGDEQ,0,Internet Service,No
8035-PWSEV,0,Internet Service,Fiber optic
3391-JSQEW,0,Internet Service,DSL
1684-FLBGS,0,Internet Service,DSL
3845-FXCYS,0,Internet Service,No
0327-WFZSY,0,Internet Service,Fiber optic
8734-FNWVH,0,Internet Service,DSL
7159-NOKYQ,0,Internet Service,Fiber optic
0191-EQUUH,0,Internet Service,DSL
3891-PUQOD,1,Internet Service,DSL
8498-XXGWA,0,Internet Service,DSL
4159-NAAIX,0,Internet Service,Fiber optic
3308-DGHKL,0,Internet Service,No
6624-JDRDS,0,Internet Service,DSL
5555-RNPGT,0,Internet Service,No
4523-WXCEF,1,Internet Service,Fiber optic
6519-CFDBX,0,Internet Service,DSL
0748-RDGGM,1,Internet Service,Fiber optic
3058-WQDRE,0,Internet Service,DSL
3194-ORPIK,1,Internet Service,Fiber optic
2860-RANUS,1,Internet Service,Fiber optic
9432-RUVSL,0,Internet Service,Fiber optic
2446-BEGGB,1,Internet Service,Fiber optic
9432-VOFYX,0,Internet Service,Fiber optic
7853-OETYL,0,Internet Service,DSL
8232-UTFOZ,0,Internet Service,No
3126-WQMGH,0,Internet Service,DSL
1866-DIOQZ,0,Internet Service,DSL
3948-KXDUF,0,Internet Service,DSL
6772-WFQRD,0,Internet Service,No
1131-ALZWV,0,Internet Service,No
8901-HJXTF,1,Internet Service,DSL
2862-PFNIK,0,Internet Service,DSL
9620-ENEJV,0,Internet Service,Fiber optic
9223-UCPVT,1,Internet Service,Fiber optic
2055-SIFSS,0,Internet Service,DSL
7776-QWNFX,1,Internet Service,DSL
9758-MFWGD,0,Internet Service,DSL
1045-LTCYT,0,Internet Service,No
0129-QMPDR,0,Internet Service,No
1475-VWVDO,0,Internet Service,Fiber optic
0197-PNKNK,0,Internet Service,Fiber optic
1088-CNNKB,0,Internet Service,DSL
2018-QKYGT,0,Internet Service,Fiber optic
2000-MPKCA,0,Internet Service,Fiber optic
9646-NMHXE,0,Internet Service,No
2595-KIWPV,0,Internet Service,No
8000-REIQB,1,Internet Service,Fiber optic
4853-RULSV,1,Internet Service,Fiber optic
4785-QRJHC,1,Internet Service,DSL
4111-BNXIF,0,Internet Service,DSL
3486-HOOGQ,0,Internet Service,DSL
2874-YXVVA,0,Internet Service,Fiber optic
9933-QRGTX,0,Internet Service,Fiber optic
9441-QHEVC,0,Internet Service,No
0927-CNGRH,0,Internet Service,No
5183-KLYEM,0,Internet Service,Fiber optic
9601-BRXPO,1,Internet Service,Fiber optic
0295-PPHDO,1,Internet Service,Fiber optic
6693-FRIRW,0,Internet Service,Fiber optic
0345-XMMUG,0,Internet Service,Fiber optic
5996-DAOQL,0,Internet Service,No
0379-DJQHR,0,Internet Service,DSL
0322-CHQRU,1,Internet Service,DSL
3748-FVMZZ,0,Internet Service,DSL
8441-SHIPE,0,Internet Service,No
7673-BQGKU,0,Internet Service,No
4625-LAMOB,0,Internet Service,No
6087-MVHJH,1,Internet Service,Fiber optic
6022-KOUQO,0,Internet Service,DSL
6614-FHDBO,0,Internet Service,Fiber optic
9507-HSMMZ,0,Internet Service,No
3050-RLLXC,0,Internet Service,DSL
5144-TVGLP,0,Internet Service,Fiber optic
4049-ZPALD,0,Internet Service,Fiber optic
3420-ZDBMA,0,Internet Service,Fiber optic
3486-KHMLI,0,Internet Service,No
4299-SIMNS,0,Internet Service,Fiber optic
4282-YMKNA,1,Internet Service,Fiber optic
6645-MXQJT,0,Internet Service,Fiber optic
2812-REYAT,0,Internet Service,No
2316-ESMLS,0,Internet Service,DSL
5382-TEMLV,0,Internet Service,DSL
6366-XIVKZ,0,Internet Service,DSL
8050-WYBND,0,Internet Service,DSL
1902-XBTFB,1,Internet Service,Fiber optic
2988-PLAHS,0,Internet Service,DSL
3144-KMTWZ,0,Internet Service,Fiber optic
1196-AMORA,1,Internet Service,Fiber optic
6581-NQCBA,1,Internet Service,DSL
7110-BDTWG,0,Internet Service,DSL
5193-QLVZB,0,Internet Service,Fiber optic
6680-WKXRZ,1,Internet Service,Fiber optic
8690-ZVLCL,0,Internet Service,DSL
4817-KEQSP,0,Internet Service,No
2842-BCQGE,0,Internet Service,Fiber optic
3669-OYSJI,1,Internet Service,DSL
8619-IJNDK,0,Internet Service,DSL
0397-ZXWQF,0,Internet Service,No
0743-HNPFG,0,Internet Service,DSL
0864-FVJNJ,0,Internet Service,Fiber optic
1498-DQNRX,0,Internet Service,No
3701-SFMUH,0,Internet Service,DSL
4701-MLJPN,1,Internet Service,DSL
3352-RICWQ,0,Internet Service,No
0650-BWOZN,0,Internet Service,Fiber optic
1803-BGNBD,0,Internet Service,DSL
4686-GEFRM,0,Internet Service,Fiber optic
4749-VFKVB,1,Internet Service,DSL
6195-MELTI,0,Internet Service,DSL
1548-FEHVL,0,Internet Service,Fiber optic
7647-GYYKX,0,Internet Service,No
6893-ODYYE,0,Internet Service,Fiber optic
0263-FJTQO,0,Internet Service,DSL
7901-HXJVA,0,Internet Service,Fiber optic
2153-MREFK,1,Internet Service,Fiber optic
5960-MVTUK,0,Internet Service,DSL
5485-WUYWF,1,Internet Service,DSL
7124-UGSUR,1,Internet Service,Fiber optic
1179-INLAT,0,Internet Service,No
1680-VDCWW,0,Internet Service,No
6345-ULYRW,1,Internet Service,Fiber optic
7971-HLVXI,0,Internet Service,Fiber optic
2709-UQGNP,0,Internet Service,DSL
2027-OAQQC,1,Internet Service,DSL
3315-TOTBP,1,Internet Service,Fiber optic
9435-JMLSX,0,Internet Service,DSL
2750-BJLSB,0,Internet Service,Fiber optic
8486-AYEQH,0,Internet Service,Fiber optic
9074-KGVOX,0,Internet Service,DSL
7733-UDMTP,0,Internet Service,DSL
9505-SQFSW,0,Internet Service,DSL
1061-PNTHC,0,Internet Service,Fiber optic
6080-TCMYC,0,Internet Service,Fiber optic
2187-LZGPL,1,Internet Service,DSL
4546-FOKWR,0,Internet Service,Fiber optic
8092-NLTGF,0,Internet Service,No
8450-JOVAH,1,Internet Service,DSL
2004-OCQXK,1,Internet Service,Fiber optic
6413-XKKPU,1,Internet Service,Fiber optic
4566-NECEV,0,Internet Service,Fiber optic
1307-ATKGB,0,Internet Service,Fiber optic
2235-ZGKPT,1,Internet Service,DSL
2024-BASKD,1,Internet Service,Fiber optic
0587-DMGBH,1,Internet Service,DSL
4826-TZEVA,0,Internet Service,Fiber optic
5696-CEIQJ,0,Internet Service,Fiber optic
8017-UVSZU,0,Internet Service,DSL
0654-PQKDW,0,Internet Service,DSL
2657-VPXTA,0,Internet Service,Fiber optic
3428-XZMAZ,1,Internet Service,Fiber optic
0439-IFYUN,0,Internet Service,Fiber optic
3243-ZHOHY,0,Internet Service,No
8168-UQWWF,1,Internet Service,Fiber optic
2968-SSGAA,1,Internet Service,Fiber optic
3570-YUEKJ,0,Internet Service,DSL
4143-HHPMK,1,Internet Service,Fiber optic
5844-QVTAT,0,Internet Service,DSL
8792-AOROI,0,Internet Service,DSL
0691-JVSYA,1,Internet Service,Fiber optic
5510-BOIUJ,1,Internet Service,No
8944-AILEF,0,Internet Service,No
7322-OCWHC,0,Internet Service,Fiber optic
1455-ESIQH,1,Internet Service,Fiber optic
0128-MKWSG,0,Internet Service,DSL
8824-RWFXJ,1,Internet Service,DSL
1264-BYWMS,1,Internet Service,Fiber optic
0953-LGOVU,0,Internet Service,DSL
6297-NOOPG,0,Internet Service,Fiber optic
2061-VVFST,0,Internet Service,No
9802-CAQUT,0,Internet Service,Fiber optic
5639-NTUPK,0,Internet Service,DSL
9626-WEQRM,0,Internet Service,DSL
8871-JLMHM,0,Internet Service,Fiber optic
3620-MWJNE,0,Internet Service,DSL
3877-JRJIP,1,Internet Service,DSL
0434-CSFON,0,Internet Service,Fiber optic
7450-NWRTR,1,Internet Service,Fiber optic
4192-GORJT,1,Internet Service,Fiber optic
0897-FEGMU,1,Internet Service,Fiber optic
5602-BVFMK,0,Internet Service,No
3338-CVVEH,0,Internet Service,Fiber optic
1608-GMEWB,0,Internet Service,Fiber optic
4291-HPAXL,0,Internet Service,No
0637-KVDLV,1,Internet Service,Fiber optic
9308-ANMVE,0,Internet Service,DSL
0264-CNITK,0,Internet Service,No
8699-ASUFO,1,Internet Service,Fiber optic
8266-VBFQL,0,Internet Service,Fiber optic
5458-CQJTA,1,Internet Service,DSL
8444-WRIDW,1,Internet Service,Fiber optic
9801-NOSHQ,0,Internet Service,No
2302-OUZXB,0,Internet Service,DSL
0196-JTUQI,0,Internet Service,Fiber optic
6942-LBFDP,0,Internet Service,No
0396-HUJBP,0,Internet Service,No
6110-OHIHY,1,Internet Service,Fiber optic
1226-JZNKR,0,Internet Service,No
0268-QKIWO,1,Internet Service,No
5760-FXFVO,0,Internet Service,Fiber optic
8043-PNYSD,0,Internet Service,No
3318-OSATS,1,Internet Service,Fiber optic
4361-BKAXE,1,Internet Service,Fiber optic
5934-TSSAU,0,Internet Service,Fiber optic
1576-PFZIW,0,Internet Service,Fiber optic
1767-CJKBA,0,Internet Service,No
0484-JPBRU,0,Internet Service,No
1309-BXVOQ,1,Internet Service,Fiber optic
4702-IOQDC,1,Internet Service,Fiber optic
0440-UEDAI,0,Internet Service,Fiber optic
7854-EDSSA,1,Internet Service,DSL
7321-PKUYW,1,Internet Service,Fiber optic
4063-EIKNQ,0,Internet Service,No
4626-OZDTJ,0,Internet Service,DSL
5018-LXQQG,0,Internet Service,DSL
7299-GNVPL,0,Internet Service,Fiber optic
3941-XTSKM,0,Internet Service,DSL
5186-SAMNZ,1,Internet Service,Fiber optic
3195-TQDZX,0,Internet Service,No
4143-OOBWZ,1,Internet Service,Fiber optic
3473-XIIIT,1,Internet Service,Fiber optic
4813-HQMGZ,0,Internet Service,Fiber optic
0020-JDNXP,0,Internet Service,DSL
0804-XBFBV,0,Internet Service,DSL
1205-WNWPJ,1,Internet Service,DSL
4104-PVRPS,0,Internet Service,DSL
6770-XUAGN,1,Internet Service,No
3577-AMVUX,0,Internet Service,DSL
5626-MGTUK,0,Internet Service,Fiber optic
3018-TFTSU,1,Internet Service,Fiber optic
0872-JCPIB,0,Internet Service,DSL
8573-JGCZW,0,Internet Service,No
8775-ERLNB,0,Internet Service,Fiber optic
8992-VONJD,0,Internet Service,DSL
2263-SFSQZ,0,Internet Service,No
8854-CCVSQ,1,Internet Service,Fiber optic
0280-XJGEX,1,Internet Service,Fiber optic
3097-IDVPU,0,Internet Service,DSL
6537-QLGEX,0,Internet Service,DSL
8640-SDGKB,1,Internet Service,DSL
9695-IDRZR,0,Internet Service,Fiber optic
8050-DVOJX,0,Internet Service,DSL
3197-ARFOY,0,Internet Service,Fiber optic
8696-JKZNU,1,Internet Service,Fiber optic
2040-VZIKE,0,Internet Service,Fiber optic
8815-LMFLX,0,Internet Service,No
0734-OXWBT,0,Internet Service,DSL
9742-XOKTS,0,Internet Service,Fiber optic
1624-WOIWJ,1,Internet Service,Fiber optic
8985-OOPOS,0,Internet Service,DSL
4423-YLHDV,1,Internet Service,Fiber optic
2506-CLAKW,1,Internet Service,Fiber optic
3765-JXVKY,1,Internet Service,Fiber optic
3096-JRDSO,1,Internet Service,Fiber optic
0529-ONKER,1,Internet Service,Fiber optic
0840-DFEZH,0,Internet Service,Fiber optic
8727-JQFHV,0,Internet Service,No
2486-WYVVE,0,Internet Service,DSL
5419-JPRRN,1,Internet Service,Fiber optic
9207-ZPANB,0,Internet Service,DSL
3249-ZPQRG,1,Internet Service,Fiber optic
3049-SOLAY,1,Internet Service,Fiber optic
3795-CAWEX,0,Internet Service,Fiber optic
3913-FCUUW,0,Internet Service,DSL
8591-NXRCV,0,Internet Service,DSL
5092-STPKP,0,Internet Service,DSL
6261-LHRTG,0,Internet Service,DSL
3727-OWVYD,0,Internet Service,DSL
2868-LLSKM,0,Internet Service,Fiber optic
7459-IMVYU,0,Internet Service,DSL
8041-TMEID,0,Internet Service,Fiber optic
3312-ZWLGF,0,Internet Service,Fiber optic
0824-VWDPO,0,Internet Service,Fiber optic
8818-DOPVL,0,Internet Service,Fiber optic
9788-HNGUT,0,Internet Service,Fiber optic
7088-FBAWU,0,Internet Service,DSL
5968-HYJRZ,0,Internet Service,No
1110-KYLGQ,0,Internet Service,Fiber optic
4581-LNWUM,0,Internet Service,DSL
4119-ZYPZY,0,Internet Service,Fiber optic
6734-CKRSM,0,Internet Service,No
6365-MTGZX,1,Internet Service,Fiber optic
8086-OVPWV,1,Internet Service,Fiber optic
8311-UEUAB,0,Internet Service,DSL
0282-NVSJS,0,Internet Service,DSL
6595-COKXZ,1,Internet Service,DSL
4472-LVYGI,0,Internet Service,DSL
5433-KYGHE,0,Internet Service,Fiber optic
6229-LSCKB,0,Internet Service,Fiber optic
5619-XZZKR,0,Internet Service,No
5997-OPVFA,0,Internet Service,DSL
1353-LJWEM,0,Internet Service,DSL
1131-QQZEB,0,Internet Service,No
6100-QQHEB,1,Internet Service,Fiber optic
2587-EKXTS,0,Internet Service,Fiber optic
1518-VOWAV,1,Internet Service,DSL
5980-NOPLP,1,Internet Service,Fiber optic
6813-GZQCG,0,Internet Service,No
0292-WEGCH,0,Internet Service,DSL
2139-FQHLM,0,Internet Service,Fiber optic
1790-NESIO,0,Internet Service,No
