CustomerID,Churn Value,Demographic Category,Demographic Value
9313-QOLTZ,0,Senior Citizen,No
9734-UYXQI,1,Senior Citizen,No
4373-MAVJG,1,Senior Citizen,No
1704-NRWYE,1,Senior Citizen,Yes
0265-EDXBD,1,Senior Citizen,Yes
7854-EKTJL,1,Senior Citizen,No
0098-BOWSO,0,Senior Citizen,No
9364-YKUVW,0,Senior Citizen,No
9473-CBZOP,0,Senior Citizen,No
5022-KVDQT,0,Senior Citizen,No
9681-KYGYB,0,Senior Citizen,Yes
6956-SMUCM,1,Senior Citizen,No
6116-RFVHN,0,Senior Citizen,No
8008-ESFLK,0,Senior Citizen,No
7064-FRRSW,0,Senior Citizen,Yes
8039-EQPIM,0,Senior Citizen,No
0945-TSONX,0,Senior Citizen,No
6338-AVWCY,1,Senior Citizen,No
3460-TJBWI,0,Senior Citizen,No
6231-WFGFH,0,Senior Citizen,No
0455-XFASS,0,Senior Citizen,No
8314-HTWVE,0,Senior Citizen,No
2120-SMPEX,0,Senior Citizen,No
3850-OKINF,0,Senior Citizen,No
2034-GDRCN,1,Senior Citizen,No
8587-XYZSF,0,Senior Citizen,No
3761-FLYZI,0,Senior Citizen,Yes
9424-CMPOG,0,Senior Citizen,No
7103-IPXPJ,0,Senior Citizen,No
1285-OKIPP,1,Senior Citizen,No
1871-MOWRM,1,Senior Citizen,No
3858-XHYJO,0,Senior Citizen,No
3339-EAQNV,0,Senior Citizen,Yes
5027-YOCXN,0,Senior Citizen,No
6789-HJBWG,0,Senior Citizen,No
2535-PBCGC,0,Senior Citizen,No
3166-PNEOF,0,Senior Citizen,No
7542-CYDDM,0,Senior Citizen,No
8785-EPNCG,1,Senior Citizen,No
0495-RVCBF,1,Senior Citizen,No
5256-SKJGO,0,Senior Citizen,No
7617-EYGLW,0,Senior Citizen,No
7975-JMZNT,0,Senior Citizen,No
7301-ABVAD,0,Senior Citizen,No
9444-JTXHZ,1,Senior Citizen,No
9039-ZVJDC,0,Senior Citizen,No
2817-LVCPP,0,Senior Citizen,No
7874-ECPQJ,0,Senior Citizen,No
2303-PJYHN,0,Senior Citizen,No
5294-CDGWY,1,Senior Citizen,No
5285-MVEHD,0,Senior Citizen,No
0611-DFXKO,1,Senior Citizen,No
6873-UDNLD,0,Senior Citizen,No
7272-QDCKA,0,Senior Citizen,No
3810-DVDQQ,0,Senior Citizen,No
8080-DDEMJ,1,Senior Citizen,Yes
9611-CTWIH,1,Senior Citizen,No
4163-HFTUK,0,Senior Citizen,No
5862-BRIXZ,0,Senior Citizen,No
8267-ZNYVZ,1,Senior Citizen,No
9514-JDSKI,1,Senior Citizen,Yes
4958-XCBDQ,1,Senior Citizen,Yes
7978-DKUQH,0,Senior Citizen,No
0601-WZHJF,1,Senior Citizen,No
7503-QQRVF,1,Senior Citizen,Yes
4770-QAZXN,0,Senior Citizen,No
3647-GMGDH,1,Senior Citizen,No
6615-NGGZJ,1,Senior Citizen,No
5707-ORNDZ,1,Senior Citizen,Yes
2195-VVRJF,0,Senior Citizen,Yes
4529-CKBCL,1,Senior Citizen,No
9578-FOMUK,0,Senior Citizen,No
7771-ZONAT,0,Senior Citizen,No
5868-YTYKS,0,Senior Citizen,No
7869-ZYDST,0,Senior Citizen,No
4311-QTTAI,0,Senior Citizen,No
7285-KLOTR,0,Senior Citizen,No
5197-LQXXH,0,Senior Citizen,No
5394-MEITZ,0,Senior Citizen,No
3359-DSRKA,0,Senior Citizen,No
6925-BAYGL,0,Senior Citizen,Yes
6519-ZHPXP,0,Senior Citizen,No
9000-PLFUZ,0,Senior Citizen,Yes
9256-JTBNZ,0,Senior Citizen,No
2683-BPJSO,1,Senior Citizen,No
5649-ANRML,1,Senior Citizen,Yes
8845-LWKGE,0,Senior Citizen,No
1163-ONYEY,0,Senior Citizen,No
1927-QEWMY,0,Senior Citizen,No
2351-BKRZW,0,Senior Citizen,No
9889-TMAHG,1,Senior Citizen,Yes
6502-KUGLL,0,Senior Citizen,No
1154-HYWWO,0,Senior Citizen,No
9163-GHAYE,0,Senior Citizen,No
2962-XPMCQ,1,Senior Citizen,No
7537-RBWEA,0,Senior Citizen,No
0495-ZBNGW,1,Senior Citizen,Yes
1150-FTQGN,0,Senior Citizen,No
4254-QPEDE,0,Senior Citizen,No
3413-BMNZE,0,Senior Citizen,Yes
0701-TJSEF,0,Senior Citizen,No
9453-PATOS,0,Senior Citizen,No
1814-DKOLC,0,Senior Citizen,No
6171-ZTVYB,0,Senior Citizen,No
0667-NSRGI,0,Senior Citizen,No
7781-HVGMK,0,Senior Citizen,No
6682-VCIXC,0,Senior Citizen,No
7293-LSCDV,0,Senior Citizen,No
4817-QRJSX,1,Senior Citizen,No
1423-BMPBQ,0,Senior Citizen,No
1964-SVLEA,0,Senior Citizen,No
2955-BJZHG,1,Senior Citizen,No
1501-SGHBW,1,Senior Citizen,No
4929-XIHVW,0,Senior Citizen,Yes
2250-IVBWA,0,Senior Citizen,No
9146-JRIOX,0,Senior Citizen,No
1481-ZUWZA,1,Senior Citizen,No
3500-RMZLT,1,Senior Citizen,Yes
2325-WINES,0,Senior Citizen,No
0224-NIJLP,0,Senior Citizen,No
6284-KMNUF,0,Senior Citizen,No
1841-YSJGV,0,Senior Citizen,No
6773-LQTVT,0,Senior Citizen,Yes
2657-ALMWY,1,Senior Citizen,Yes
3261-CQXOL,0,Senior Citizen,No
3694-GLTJM,0,Senior Citizen,No
6322-HRPFA,0,Senior Citizen,No
2200-DSAAL,0,Senior Citizen,No
5777-ZPQNC,0,Senior Citizen,No
9526-BIHHD,1,Senior Citizen,No
9309-BZGNT,0,Senior Citizen,Yes
6726-WEXXK,0,Senior Citizen,Yes
2925-MXLSX,0,Senior Citizen,No
6933-FHBZC,0,Senior Citizen,No
5181-OABFK,0,Senior Citizen,No
9773-PEQBZ,0,Senior Citizen,No
3655-SNQYZ,0,Senior Citizen,No
1543-LLLFT,0,Senior Citizen,Yes
0060-FUALY,0,Senior Citizen,No
9774-NRNAU,0,Senior Citizen,Yes
0114-RSRRW,0,Senior Citizen,No
9777-WJJPR,0,Senior Citizen,No
5146-YYFRZ,0,Senior Citizen,No
6376-GAHQE,1,Senior Citizen,No
5628-FCGYG,0,Senior Citizen,No
3262-EIDHV,0,Senior Citizen,No
0696-UKTOX,0,Senior Citizen,No
7395-IGJOS,1,Senior Citizen,Yes
5095-ETBRJ,0,Senior Citizen,No
7696-AMHOD,0,Senior Citizen,No
7665-NKLAV,0,Senior Citizen,No
8562-GHPPI,0,Senior Citizen,No
6933-VLYFX,0,Senior Citizen,No
3363-DTIVD,0,Senior Citizen,No
9555-SAHUZ,0,Senior Citizen,No
1716-LSAMB,0,Senior Citizen,No
3496-LFSZU,0,Senior Citizen,No
0812-WUPTB,1,Senior Citizen,Yes
3745-HRPHI,0,Senior Citizen,No
1444-VVSGW,1,Senior Citizen,No
7668-XCFYV,0,Senior Citizen,Yes
4745-LSPLO,1,Senior Citizen,No
3071-MVJCD,0,Senior Citizen,No
5578-NKCXI,0,Senior Citizen,No
6901-GOGZG,0,Senior Citizen,No
2877-VDUER,0,Senior Citizen,No
4468-KAZHE,0,Senior Citizen,Yes
9804-ICWBG,1,Senior Citizen,No
9359-JANWS,0,Senior Citizen,No
5600-KTXFM,0,Senior Citizen,No
9199-PWQVC,0,Senior Citizen,No
5701-ZIKJE,0,Senior Citizen,No
8490-BXHEO,0,Senior Citizen,Yes
3212-KXOCR,0,Senior Citizen,No
7627-JKIAZ,1,Senior Citizen,No
4822-NGOCH,1,Senior Citizen,No
0516-UXRMT,0,Senior Citizen,No
6663-JOCQO,0,Senior Citizen,No
3756-VNWDH,0,Senior Citizen,Yes
8819-IMISP,0,Senior Citizen,No
7208-PSIHR,0,Senior Citizen,No
7649-SIJJF,0,Senior Citizen,No
9743-DQKQW,0,Senior Citizen,No
5842-POCOP,1,Senior Citizen,No
8780-IXSTS,1,Senior Citizen,No
5917-HBSDW,0,Senior Citizen,No
0376-OIWME,0,Senior Citizen,No
8065-QBYTO,0,Senior Citizen,Yes
9734-YWGEX,1,Senior Citizen,No
4690-LLKUA,1,Senior Citizen,Yes
8775-LHDJH,1,Senior Citizen,Yes
9158-VCTQB,1,Senior Citizen,No
7047-FWEYA,0,Senior Citizen,No
9318-NKNFC,1,Senior Citizen,No
2379-GYFLQ,0,Senior Citizen,No
4353-HYOJD,0,Senior Citizen,No
3966-HRMZA,0,Senior Citizen,Yes
6005-OBZPH,1,Senior Citizen,Yes
3027-YNWZU,0,Senior Citizen,No
6646-VRFOL,1,Senior Citizen,Yes
3977-QCRSL,0,Senior Citizen,No
1051-GEJLJ,0,Senior Citizen,No
0423-UDIJQ,0,Senior Citizen,Yes
4902-OHLSK,1,Senior Citizen,Yes
1698-XFZCI,0,Senior Citizen,No
3173-WSSUE,0,Senior Citizen,No
2193-SFWQW,0,Senior Citizen,No
4713-LZDRV,1,Senior Citizen,Yes
9281-OFDMF,0,Senior Citizen,Yes
7501-IWUNG,0,Senior Citizen,No
7956-XQWGU,0,Senior Citizen,No
5649-VUKMC,1,Senior Citizen,No
0928-JMXNP,0,Senior Citizen,Yes
3428-MMGUB,0,Senior Citizen,No
5370-IIVVL,0,Senior Citizen,No
9055-MOJJJ,0,Senior Citizen,No
9904-EHEVJ,0,Senior Citizen,Yes
8372-JUXUI,1,Senior Citizen,No
9048-JVYVF,1,Senior Citizen,No
4676-MQUEA,0,Senior Citizen,Yes
3323-CPBWR,0,Senior Citizen,No
3373-YZZYM,0,Senior Citizen,No
8660-BUETV,0,Senior Citizen,No
7268-WNTCP,0,Senior Citizen,No
3274-NSDWE,0,Senior Citizen,No
2977-CEBSX,0,Senior Citizen,No
0679-TDGAK,0,Senior Citizen,No
7548-SEPYI,1,Senior Citizen,No
2926-JEJJC,0,Senior Citizen,No
6578-KRMAW,0,Senior Citizen,No
9851-QXEEQ,1,Senior Citizen,No
5666-MBJPT,0,Senior Citizen,No
3301-LSLWQ,0,Senior Citizen,No
1386-ZIKUV,0,Senior Citizen,No
1676-MQAOA,0,Senior Citizen,No
0997-YTLNY,0,Senior Citizen,No
5846-ABOBJ,0,Senior Citizen,No
6161-ERDGD,0,Senior Citizen,No
2209-XADXF,0,Senior Citizen,No
3457-PQBYH,0,Senior Citizen,No
6371-NZYEG,0,Senior Citizen,No
4452-ROHMO,0,Senior Citizen,No
2952-QAYZF,1,Senior Citizen,No
1169-SAOCL,0,Senior Citizen,No
4791-QRGMF,1,Senior Citizen,No
4124-MMETB,1,Senior Citizen,No
5133-VRSAB,0,Senior Citizen,No
7073-QETQY,0,Senior Citizen,No
5141-ZUVBH,0,Senior Citizen,No
8313-AFGBW,0,Senior Citizen,No
9070-BCKQP,0,Senior Citizen,No
0295-QVKPB,0,Senior Citizen,No
5310-NOOVA,0,Senior Citizen,No
8100-PNJMH,0,Senior Citizen,No
0298-XACET,0,Senior Citizen,No
9225-BZLNZ,0,Senior Citizen,No
7839-QRKXN,1,Senior Citizen,No
0188-GWFLE,0,Senior Citizen,No
1091-SOZGA,0,Senior Citizen,No
4304-XUMGI,0,Senior Citizen,Yes
8805-JNRAZ,0,Senior Citizen,No
8388-DMKAE,0,Senior Citizen,No
1215-EXRMO,0,Senior Citizen,No
6340-DACFT,0,Senior Citizen,No
1038-RQOST,0,Senior Citizen,No
1470-PSXNM,0,Senior Citizen,No
9103-TCIHJ,1,Senior Citizen,No
7426-GSWPO,0,Senior Citizen,Yes
2507-QZPQS,0,Senior Citizen,No
1449-XQEMT,1,Senior Citizen,No
7130-YXBRO,0,Senior Citizen,No
0644-OQMDK,0,Senior Citizen,Yes
1597-FZREH,1,Senior Citizen,No
8178-EYZUO,1,Senior Citizen,No
6892-EZDTG,1,Senior Citizen,No
1641-BYBTK,0,Senior Citizen,No
0004-TLHLJ,1,Senior Citizen,No
4301-VVZKA,0,Senior Citizen,No
6166-YIPFO,0,Senior Citizen,No
6394-MFYNG,1,Senior Citizen,No
5848-FHRFC,0,Senior Citizen,No
4322-RCYMT,1,Senior Citizen,No
8111-RKSPX,1,Senior Citizen,No
2754-VDLTR,1,Senior Citizen,No
9675-ICXCT,0,Senior Citizen,No
7954-MLBUN,0,Senior Citizen,No
2675-IJRGJ,0,Senior Citizen,No
4840-ORQXB,0,Senior Citizen,Yes
7089-XXAYG,0,Senior Citizen,No
3509-GWQGF,0,Senior Citizen,Yes
7779-LGOVN,1,Senior Citizen,Yes
3771-PZOBW,0,Senior Citizen,No
9840-EFJQB,0,Senior Citizen,No
1104-FEJAM,0,Senior Citizen,No
8344-WFMFH,0,Senior Citizen,No
5884-FBCTL,0,Senior Citizen,No
6419-ZTTLE,0,Senior Citizen,Yes
3115-CZMZD,0,Senior Citizen,No
4238-JSSWH,0,Senior Citizen,Yes
6979-ZNSFF,1,Senior Citizen,No
6620-HVDUJ,0,Senior Citizen,No
4623-ZKHLY,0,Senior Citizen,No
2988-QRAJY,0,Senior Citizen,No
1354-YZFNB,0,Senior Citizen,No
3594-KADLU,0,Senior Citizen,No
1991-VOPLL,0,Senior Citizen,No
0311-UNPFF,1,Senior Citizen,No
8364-TRMMK,1,Senior Citizen,No
5650-VDUDS,1,Senior Citizen,No
5989-OMNJE,0,Senior Citizen,No
7382-DFJTU,0,Senior Citizen,No
7872-BAAZR,0,Senior Citizen,No
2082-OJVTK,1,Senior Citizen,No
3256-EZDBI,0,Senior Citizen,Yes
3451-VAWLI,0,Senior Citizen,No
5939-XAIXZ,0,Senior Citizen,No
3058-HJCUY,1,Senior Citizen,No
5447-WZAFP,0,Senior Citizen,No
2798-NYLMZ,0,Senior Citizen,No
6296-DDOOR,0,Senior Citizen,No
8740-XLHDR,1,Senior Citizen,No
1663-MHLHE,0,Senior Citizen,No
4283-FUTGF,1,Senior Citizen,Yes
5481-NTDOH,0,Senior Citizen,Yes
9279-CJEOJ,0,Senior Citizen,Yes
4521-YEEHE,0,Senior Citizen,No
3003-CMDUU,0,Senior Citizen,No
6885-PKOAM,0,Senior Citizen,No
5294-DMSFH,0,Senior Citizen,No
7143-BQIBA,0,Senior Citizen,No
8148-BPLZQ,0,Senior Citizen,No
8734-DKSTZ,0,Senior Citizen,No
1776-SPBWV,0,Senior Citizen,No
1450-SKCVI,1,Senior Citizen,No
5505-OVWQW,0,Senior Citizen,No
0619-OLYUR,0,Senior Citizen,No
9170-CCKOU,1,Senior Citizen,No
3133-PZNSR,0,Senior Citizen,No
1272-ILHFG,0,Senior Citizen,No
8124-NZVGJ,0,Senior Citizen,No
6261-RCVNS,1,Senior Citizen,No
4213-HKBJO,0,Senior Citizen,No
4940-KHCWD,0,Senior Citizen,No
0567-GGCAC,0,Senior Citizen,No
8015-IHCGW,0,Senior Citizen,No
9371-BITHB,0,Senior Citizen,No
1389-WNUIB,0,Senior Citizen,No
9625-QNLUX,0,Senior Citizen,No
9795-NREXC,0,Senior Citizen,No
1131-SUEKT,0,Senior Citizen,No
3399-BMLVW,0,Senior Citizen,No
9761-XUJWD,0,Senior Citizen,No
8402-EIVQS,0,Senior Citizen,No
6145-NNPNO,0,Senior Citizen,No
5461-QKNTN,0,Senior Citizen,Yes
7351-MHQVU,0,Senior Citizen,No
4381-MHQDC,0,Senior Citizen,No
8433-WPJTV,0,Senior Citizen,Yes
2731-GJRDG,0,Senior Citizen,No
7399-QHBJS,0,Senior Citizen,No
2384-OVPSA,0,Senior Citizen,Yes
8039-ACLPL,0,Senior Citizen,No
3889-VWBID,0,Senior Citizen,No
5647-URDKA,0,Senior Citizen,No
1090-PYKCI,0,Senior Citizen,No
0854-UYHZD,0,Senior Citizen,No
5982-FPVQN,0,Senior Citizen,No
1574-DYCWE,0,Senior Citizen,No
6103-QCKFX,0,Senior Citizen,No
7798-JVXYM,0,Senior Citizen,No
2017-CCBLH,0,Senior Citizen,No
7824-PANSQ,0,Senior Citizen,No
0330-BGYZE,0,Senior Citizen,No
7271-AJDTL,0,Senior Citizen,No
1980-KXVPM,1,Senior Citizen,Yes
1429-UYJSV,0,Senior Citizen,No
8257-RZAHR,1,Senior Citizen,No
2946-KIQSP,0,Senior Citizen,No
4191-XOVOM,0,Senior Citizen,No
4685-TFLLS,0,Senior Citizen,No
6469-MRVET,0,Senior Citizen,No
7483-IQWIB,0,Senior Citizen,No
0769-MURVM,0,Senior Citizen,No
7632-MNYOY,1,Senior Citizen,Yes
4860-YZGZM,0,Senior Citizen,No
0093-XWZFY,1,Senior Citizen,No
7622-NXQZR,0,Senior Citizen,No
8069-RHUXK,0,Senior Citizen,No
9360-OMDZZ,0,Senior Citizen,No
2043-WVTQJ,0,Senior Citizen,No
6985-HAYWX,0,Senior Citizen,No
7519-JTWQH,0,Senior Citizen,No
2202-CUYXZ,1,Senior Citizen,No
5028-GZLDO,1,Senior Citizen,No
1172-VIYBP,0,Senior Citizen,No
9248-OJYKK,1,Senior Citizen,Yes
5077-DXTCG,1,Senior Citizen,No
3174-AKMAS,0,Senior Citizen,No
2135-RXIHG,1,Senior Citizen,No
0848-SOMKO,0,Senior Citizen,No
2087-QAREY,0,Senior Citizen,No
3113-IWHLC,0,Senior Citizen,No
0129-KPTWJ,0,Senior Citizen,No
0786-VSSUD,1,Senior Citizen,Yes
5832-EXGTT,0,Senior Citizen,No
9637-CDTKZ,0,Senior Citizen,No
4295-YURET,0,Senior Citizen,Yes
0383-CLDDA,0,Senior Citizen,No
4310-KEDTB,0,Senior Citizen,No
1744-JHKYS,0,Senior Citizen,No
8943-URTMR,1,Senior Citizen,No
1022-RKXDR,0,Senior Citizen,No
9351-LZYGF,0,Senior Citizen,No
2259-OUUSZ,0,Senior Citizen,No
0678-RLHVP,0,Senior Citizen,No
5067-XJQFU,0,Senior Citizen,Yes
4501-EQDRN,1,Senior Citizen,No
6650-VJONK,0,Senior Citizen,No
5909-ECHUI,1,Senior Citizen,No
1206-EHBDD,0,Senior Citizen,No
2400-XIWIO,0,Senior Citizen,No
4536-PLEQY,0,Senior Citizen,No
8791-GFXLZ,0,Senior Citizen,No
3638-DIMPH,0,Senior Citizen,No
2650-GYRYL,0,Senior Citizen,No
6990-YNRIO,1,Senior Citizen,No
1766-GKNMI,0,Senior Citizen,No
5774-QPLTF,0,Senior Citizen,No
6693-DJWTY,0,Senior Citizen,No
0307-BCOPK,0,Senior Citizen,No
3038-PQIUY,0,Senior Citizen,No
3704-IEAXF,0,Senior Citizen,No
8917-FAEMR,0,Senior Citizen,No
8561-NMTBD,0,Senior Citizen,No
5701-YVSVF,0,Senior Citizen,Yes
3387-VATUS,1,Senior Citizen,No
0222-CNVPT,0,Senior Citizen,Yes
2873-ZLIWT,1,Senior Citizen,No
4186-ZBUEW,0,Senior Citizen,No
2453-SAFNS,0,Senior Citizen,Yes
4112-LUEIZ,1,Senior Citizen,No
4248-QPAVC,1,Senior Citizen,Yes
9501-UKKNL,0,Senior Citizen,No
9518-XXBXE,0,Senior Citizen,Yes
1254-IZEYF,1,Senior Citizen,Yes
6348-SNFUS,0,Senior Citizen,No
4676-WLUHT,0,Senior Citizen,No
4971-PUYQO,1,Senior Citizen,No
4129-LYCOI,0,Senior Citizen,No
0761-AETCS,1,Senior Citizen,No
9944-AEXBM,0,Senior Citizen,No
9334-GWGOW,0,Senior Citizen,Yes
6814-ZPWFQ,0,Senior Citizen,Yes
8755-IWJHN,0,Senior Citizen,Yes
7173-TETGO,0,Senior Citizen,Yes
9408-HRXRK,0,Senior Citizen,No
9209-NWPGU,0,Senior Citizen,No
9499-XPZXM,0,Senior Citizen,No
8107-RZLNV,0,Senior Citizen,No
8398-TBIYD,0,Senior Citizen,No
2665-NPTGL,0,Senior Citizen,Yes
4086-WITJG,0,Senior Citizen,No
2659-VXMWZ,1,Senior Citizen,No
8782-LKFPK,0,Senior Citizen,No
1951-IEYXM,0,Senior Citizen,No
5791-KAJFD,0,Senior Citizen,No
1099-GODLO,0,Senior Citizen,No
2108-GLPQB,0,Senior Citizen,No
1042-HFUCW,0,Senior Citizen,No
7544-ZVIKX,0,Senior Citizen,No
5931-FLJJF,1,Senior Citizen,Yes
5828-DWPIL,0,Senior Citizen,Yes
0322-YINQP,1,Senior Citizen,No
0369-ZGOVK,0,Senior Citizen,No
3943-KDREE,1,Senior Citizen,No
4654-GGUII,0,Senior Citizen,No
0856-NAOES,0,Senior Citizen,No
4471-KXAUH,1,Senior Citizen,No
6023-GSSXW,0,Senior Citizen,No
3744-ZBHON,0,Senior Citizen,No
4324-AHJKS,0,Senior Citizen,No
5091-HFAZW,0,Senior Citizen,No
8024-XNAFQ,0,Senior Citizen,Yes
8174-LNWMW,0,Senior Citizen,No
2558-BUOZZ,0,Senior Citizen,No
3865-YIOTT,0,Senior Citizen,No
9833-TGFHX,0,Senior Citizen,No
2580-ASVVY,0,Senior Citizen,No
2722-JMONI,1,Senior Citizen,Yes
3084-DOWLE,0,Senior Citizen,No
4815-TUMEQ,0,Senior Citizen,No
2252-JHJGE,0,Senior Citizen,No
2466-FCCPT,0,Senior Citizen,No
7105-MXJLL,0,Senior Citizen,Yes
2176-LVPNX,0,Senior Citizen,Yes
9191-MYQKX,1,Senior Citizen,No
8050-XGRVL,0,Senior Citizen,No
6972-SNKKW,0,Senior Citizen,No
5616-PRTNT,1,Senior Citizen,No
1821-BUCWY,0,Senior Citizen,No
1699-HPSBG,1,Senior Citizen,No
0319-QZTCO,0,Senior Citizen,No
9972-VAFJJ,0,Senior Citizen,Yes
7951-VRDVK,0,Senior Citizen,No
5849-ASHZJ,0,Senior Citizen,No
3196-NVXLZ,0,Senior Citizen,No
5726-CVNYA,0,Senior Citizen,No
1156-ZFYDO,0,Senior Citizen,No
9588-OZDMQ,0,Senior Citizen,No
8180-AKMJV,0,Senior Citizen,No
7993-PYKOF,1,Senior Citizen,No
8580-QVLOC,1,Senior Citizen,Yes
6980-CDGFC,0,Senior Citizen,No
4671-LXRDQ,1,Senior Citizen,No
9200-NLNPD,0,Senior Citizen,No
2988-GBIVW,0,Senior Citizen,Yes
5564-NEMQO,1,Senior Citizen,Yes
7492-TAFJD,0,Senior Citizen,No
2959-MJHIC,1,Senior Citizen,No
7977-HXJKU,0,Senior Citizen,No
5176-LMJXE,0,Senior Citizen,No
3352-ALMCK,0,Senior Citizen,No
3537-HPKQT,0,Senior Citizen,No
1768-ZAIFU,1,Senior Citizen,Yes
8823-RLPWL,0,Senior Citizen,No
6821-JPCDC,0,Senior Citizen,No
5439-WIKXB,0,Senior Citizen,Yes
7594-RQHXR,1,Senior Citizen,No
9837-FWLCH,0,Senior Citizen,No
1904-WAJAA,0,Senior Citizen,No
1897-RCFUM,0,Senior Citizen,No
2450-ZKEED,0,Senior Citizen,No
4800-VHZKI,1,Senior Citizen,No
2025-JKFWI,1,Senior Citizen,No
3006-XIMLN,1,Senior Citizen,No
5574-NXZIU,0,Senior Citizen,No
8474-UMLNT,0,Senior Citizen,No
1073-XXCZD,0,Senior Citizen,No
2150-UWTFY,1,Senior Citizen,No
3938-YFPXD,0,Senior Citizen,No
8775-CEBBJ,1,Senior Citizen,No
4001-TSBTV,0,Senior Citizen,No
4983-CCWMC,0,Senior Citizen,No
6379-RXJRQ,1,Senior Citizen,No
7216-KAOID,0,Senior Citizen,No
5446-DKWYW,0,Senior Citizen,Yes
4818-QIUFN,1,Senior Citizen,Yes
5397-TUPSH,0,Senior Citizen,Yes
1228-FZFRV,1,Senior Citizen,No
5740-YHGTW,0,Senior Citizen,No
6169-PPETC,0,Senior Citizen,No
7083-YNSKY,1,Senior Citizen,No
0147-ESWWR,0,Senior Citizen,Yes
7595-EHCDL,0,Senior Citizen,No
3703-KBKZP,0,Senior Citizen,Yes
5939-SXWHM,0,Senior Citizen,No
7580-UGXNC,1,Senior Citizen,Yes
4877-TSOFF,0,Senior Citizen,No
6384-VMJHP,0,Senior Citizen,No
0156-FVPTA,1,Senior Citizen,No
9629-NHXFW,0,Senior Citizen,No
3551-GAEGL,0,Senior Citizen,No
9173-IVZVP,0,Senior Citizen,No
5201-USSQZ,0,Senior Citizen,No
8204-TIFGJ,0,Senior Citizen,No
3916-NRPAP,0,Senior Citizen,No
0774-IFUVM,0,Senior Citizen,No
3108-PCCGG,0,Senior Citizen,Yes
8646-JCOMS,0,Senior Citizen,No
7610-TVOPG,0,Senior Citizen,No
5600-PDUJF,0,Senior Citizen,No
2082-CEFLT,1,Senior Citizen,No
2239-CFOUJ,0,Senior Citizen,No
5119-KEPFY,0,Senior Citizen,No
4719-UMSIY,0,Senior Citizen,No
3643-AHCFP,1,Senior Citizen,Yes
2460-NGXBJ,0,Senior Citizen,Yes
8628-MFKAX,0,Senior Citizen,Yes
7351-KYHQH,0,Senior Citizen,Yes
8608-OZTLB,0,Senior Citizen,No
7067-KSAZT,1,Senior Citizen,Yes
3530-CRZSB,0,Senior Citizen,No
7094-MSZAO,0,Senior Citizen,No
4116-IQRFR,0,Senior Citizen,No
8123-QBNAZ,0,Senior Citizen,No
5073-RZGBK,0,Senior Citizen,No
8189-XRIKE,0,Senior Citizen,Yes
7938-OUHIO,1,Senior Citizen,No
7710-JSYOA,0,Senior Citizen,No
4750-ZRXIU,1,Senior Citizen,Yes
1771-OADNZ,1,Senior Citizen,Yes
7471-MQPOS,0,Senior Citizen,Yes
4018-PPNDW,0,Senior Citizen,No
3882-IYOIJ,0,Senior Citizen,No
6629-CZTTH,1,Senior Citizen,No
5734-EJKXG,0,Senior Citizen,No
7851-WZEKY,1,Senior Citizen,No
8647-SDTWQ,0,Senior Citizen,No
8853-TZDGH,0,Senior Citizen,No
1047-NNCBF,0,Senior Citizen,No
0640-YJTPY,0,Senior Citizen,No
0343-QLUZP,0,Senior Citizen,No
4817-VYYWS,1,Senior Citizen,No
2240-HSJQD,0,Senior Citizen,No
9359-UGBTK,0,Senior Citizen,No
7245-JMTTQ,0,Senior Citizen,No
1298-PHBTI,0,Senior Citizen,No
0730-BGQGF,0,Senior Citizen,No
8603-IJWDN,1,Senior Citizen,No
2985-FMWYF,0,Senior Citizen,No
8570-KLJYJ,0,Senior Citizen,No
4988-IQIGL,1,Senior Citizen,Yes
2612-RANWT,1,Senior Citizen,No
8873-TMKGR,0,Senior Citizen,No
4553-DVPZG,0,Senior Citizen,No
0701-RFGFI,0,Senior Citizen,No
4193-IBKSW,0,Senior Citizen,No
5649-RXQTV,0,Senior Citizen,No
4670-TABXH,0,Senior Citizen,No
1722-LDZJS,0,Senior Citizen,No
9025-ZRPVR,1,Senior Citizen,No
4948-WBBKL,0,Senior Citizen,Yes
3590-TCXTB,0,Senior Citizen,No
4598-ZADCK,0,Senior Citizen,No
7401-RUBNK,0,Senior Citizen,No
5766-ZJYBB,1,Senior Citizen,No
2404-JIBFC,0,Senior Citizen,No
9708-HPXWZ,0,Senior Citizen,Yes
4425-OWHWB,0,Senior Citizen,No
8637-XJIVR,1,Senior Citizen,No
8563-OYMQY,0,Senior Citizen,No
8690-UPCZI,0,Senior Citizen,No
6762-NSODU,0,Senior Citizen,No
4324-BZCKL,0,Senior Citizen,No
3507-GASNP,0,Senior Citizen,No
5846-QFDFI,0,Senior Citizen,No
3423-HHXAO,0,Senior Citizen,No
2379-ENZGV,1,Senior Citizen,No
3668-QPYBK,1,Senior Citizen,No
8707-HOEDG,0,Senior Citizen,No
4505-EXZHB,1,Senior Citizen,Yes
9574-RKJIF,1,Senior Citizen,No
9747-DDZOS,1,Senior Citizen,No
4913-EHYUI,1,Senior Citizen,Yes
5138-WVKYJ,1,Senior Citizen,No
2834-JKOOW,0,Senior Citizen,No
3173-NVMPX,0,Senior Citizen,No
1925-LFCZZ,0,Senior Citizen,Yes
6987-XQSJT,1,Senior Citizen,Yes
7636-XUHWW,0,Senior Citizen,No
5380-AFSSK,1,Senior Citizen,No
9967-ATRFS,0,Senior Citizen,No
